Location ID,Code,Year,Time,Hour,Recorder,Rec Count,Page,Segment,Direction,Count,Gender ,Helmet,Wrong way,Sidewalk
176,WaMD,2016,PM,5,Zina Alam,1,2,2,2,4,2,0,4,4
176,WaMD,2016,PM,5,Zina Alam,1,2,2,3,3,0,0,3,3
176,WaMD,2016,PM,5,Zina Alam,1,2,2,4,1,0,0,1,1
176,WaMD,2016,PM,5,Zina Alam,1,2,3,1,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,3,2,1,1,0,1,1
176,WaMD,2016,PM,5,Zina Alam,1,2,3,3,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,3,4,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,4,1,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,4,2,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,4,3,0,0,0,0,0
176,WaMD,2016,PM,5,Zina Alam,1,2,4,4,1,0,1,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,1,1,1,1,0,0,1
177,LVLMD,2016,AM,7,Zina Alam,1,1,1,2,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,1,3,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,1,4,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,2,1,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,2,2,1,0,0,0,1
177,LVLMD,2016,AM,7,Zina Alam,1,1,2,3,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,2,4,1,1,1,0,1
177,LVLMD,2016,AM,7,Zina Alam,1,1,3,1,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,3,2,3,2,2,0,1
177,LVLMD,2016,AM,7,Zina Alam,1,1,3,3,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,3,4,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,4,1,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,4,2,3,0,2,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,4,3,0,0,0,0,0
177,LVLMD,2016,AM,7,Zina Alam,1,1,4,4,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,1,1,1,1,0,1,1
177,LVLMD,2016,AM,8,Zina Alam,1,2,1,2,1,0,1,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,1,3,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,1,4,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,2,1,1,0,0,0,1
177,LVLMD,2016,AM,8,Zina Alam,1,2,2,2,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,2,3,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,2,4,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,3,1,1,1,1,0,1
177,LVLMD,2016,AM,8,Zina Alam,1,2,3,2,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,3,3,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,3,4,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,4,1,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,4,2,1,1,0,1,1
177,LVLMD,2016,AM,8,Zina Alam,1,2,4,3,0,0,0,0,0
177,LVLMD,2016,AM,8,Zina Alam,1,2,4,4,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,1,1,1,0,0,1,1
177,LVLMD,2016,PM,4,Zina Alam,1,1,1,2,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,1,3,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,1,4,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,2,1,1,0,0,0,1
177,LVLMD,2016,PM,4,Zina Alam,1,1,2,2,1,0,0,0,1
177,LVLMD,2016,PM,4,Zina Alam,1,1,2,3,2,0,0,1,1
177,LVLMD,2016,PM,4,Zina Alam,1,1,2,4,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,3,1,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,3,2,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,3,3,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,3,4,1,0,1,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,4,1,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,4,2,1,1,0,0,1
177,LVLMD,2016,PM,4,Zina Alam,1,1,4,3,0,0,0,0,0
177,LVLMD,2016,PM,4,Zina Alam,1,1,4,4,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,1,1,3,1,0,0,3
177,LVLMD,2016,PM,5,Zina Alam,1,2,1,2,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,1,3,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,1,4,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,2,1,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,2,2,1,0,0,1,1
177,LVLMD,2016,PM,5,Zina Alam,1,2,2,3,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,2,4,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,3,1,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,3,2,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,3,3,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,3,4,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,4,1,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,4,2,3,1,1,2,2
177,LVLMD,2016,PM,5,Zina Alam,1,2,4,3,0,0,0,0,0
177,LVLMD,2016,PM,5,Zina Alam,1,2,4,4,0,0,0,0,0
